# The Parity Ledger (§16.1).
#
# GENERATED from API_SCHEMA.tsv + API_OVERLAY.tsv by
# fmn_conformance::schema — regenerate, never hand-edit.
# Reference pin: 6199a00d4c1b1127ebe45cb629c3f22538b10e13
#
# Regenerate:  UPDATE_API_ARTIFACTS=1 cargo test -p fmn-conformance \
#                  --test api_schema
#
# module	symbol	canonical	kind	exported	signature_defaults	status	evidence	tests	notes
fmn.cli	batch	batch	cli_command	0	-	improved	BN-15	crates/fmn-cli/src/lib.rs#tests	Render a bounded multi-scene farm under asupersync
manimlib.mobject.coordinate_systems	CoordinateSystem.coords_to_point	CoordinateSystem.coords_to_point	method	0	(self[positional_or_keyword], *coords[var_positional]:float | VectN)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the abstract forward transform that concrete axes implement over live geometry
manimlib.mobject.coordinate_systems	CoordinateSystem.dimension	CoordinateSystem.dimension	attribute	0	default=2	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the class default of 2 overridden to 3 on ThreeDAxes
manimlib.mobject.coordinate_systems	CoordinateSystem.get_all_ranges	CoordinateSystem.get_all_ranges	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the abstract range listing that concrete axes implement
manimlib.mobject.coordinate_systems	CoordinateSystem.get_area_under_graph	CoordinateSystem.get_area_under_graph	method	0	(self[positional_or_keyword], graph[positional_or_keyword], x_range[positional_or_keyword]=None, fill_color[positional_or_keyword]=BLUE, fill_opacity[positional_or_keyword]=0.5)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	composes the partial-copy closure polygon with zeroed stroke and declared fill
manimlib.mobject.coordinate_systems	CoordinateSystem.get_axes	CoordinateSystem.get_axes	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the abstract axes accessor that concrete classes implement without copying children
manimlib.mobject.coordinate_systems	CoordinateSystem.get_axis	CoordinateSystem.get_axis	method	0	(self[positional_or_keyword], index[positional_or_keyword]:int)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	indexes the concrete axes family without copying or retyping children
manimlib.mobject.coordinate_systems	CoordinateSystem.get_axis_label	CoordinateSystem.get_axis_label	method	0	(self[positional_or_keyword], label_tex[positional_or_keyword]:str, axis[positional_or_keyword]:Vect3, edge[positional_or_keyword]:Vect3, direction[positional_or_keyword]:Vect3, buff[positional_or_keyword]:float=MED_SMALL_BUFF, ensure_on_screen[positional_or_keyword]:bool=False, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	places the Tex label beside the axis edge with the declared buffer and optional on-screen shift
manimlib.mobject.coordinate_systems	CoordinateSystem.get_axis_labels	CoordinateSystem.get_axis_labels	method	0	(self[positional_or_keyword], x_label_tex[positional_or_keyword]:str='x', y_label_tex[positional_or_keyword]:str='y', **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	composes the x and y label pair into the retained axis_labels group
manimlib.mobject.coordinate_systems	CoordinateSystem.get_graph	CoordinateSystem.get_graph	method	0	(self[positional_or_keyword], function[positional_or_keyword]:Callable[[float], float], x_range[positional_or_keyword]:Sequence[float] | None=None, bind[positional_or_keyword]:bool=False, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	builds the sampled function through native ParametricCurve while preserving range, style, metadata, and optional binding
manimlib.mobject.coordinate_systems	CoordinateSystem.get_graph_label	CoordinateSystem.get_graph_label	method	0	(self[positional_or_keyword], graph[positional_or_keyword]:ParametricCurve, label[positional_or_keyword]:str | Mobject='f(x)', x[positional_or_keyword]:float | None=None, direction[positional_or_keyword]:Vect3=RIGHT, buff[positional_or_keyword]:float=MED_SMALL_BUFF, color[positional_or_keyword]:ManimColor | None=None)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	searches in-bounds sample points from the right then places along the outward normal
manimlib.mobject.coordinate_systems	CoordinateSystem.get_h_line	CoordinateSystem.get_h_line	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	delegates the horizontal dashed drop to the index-one axis projection
manimlib.mobject.coordinate_systems	CoordinateSystem.get_h_line_to_graph	CoordinateSystem.get_h_line_to_graph	method	0	(self[positional_or_keyword], x[positional_or_keyword]:float, graph[positional_or_keyword]:ParametricCurve, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	routes the graph point through the horizontal dashed-line helper
manimlib.mobject.coordinate_systems	CoordinateSystem.get_line_from_axis_to_point	CoordinateSystem.get_line_from_axis_to_point	method	0	(self[positional_or_keyword], index[positional_or_keyword]:int, point[positional_or_keyword]:Vect3, line_func[positional_or_keyword]:Type[T]=DashedLine, color[positional_or_keyword]:ManimColor=GREY_A, stroke_width[positional_or_keyword]:float=2)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	builds the declared dashed line from the perpendicular axis projection with styled stroke
manimlib.mobject.coordinate_systems	CoordinateSystem.get_origin	CoordinateSystem.get_origin	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	maps a dimension-sized zero coordinate through the live axes
manimlib.mobject.coordinate_systems	CoordinateSystem.get_parametric_curve	CoordinateSystem.get_parametric_curve	method	0	(self[positional_or_keyword], function[positional_or_keyword]:Callable[[float], Vect3], **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	maps the callable's declared coordinate prefix through native ParametricCurve construction
manimlib.mobject.coordinate_systems	CoordinateSystem.get_riemann_rectangles	CoordinateSystem.get_riemann_rectangles	method	0	(self[positional_or_keyword], graph[positional_or_keyword]:ParametricCurve, x_range[positional_or_keyword]:Sequence[float]=None, dx[positional_or_keyword]:float | None=None, input_sample_type[positional_or_keyword]:str='left', stroke_width[positional_or_keyword]:float=1, stroke_color[positional_or_keyword]:ManimColor=BLACK, fill_opacity[positional_or_keyword]:float=1, colors[positional_or_keyword]:Iterable[ManimColor]=(BLUE, GREEN), negative_color[positional_or_keyword]:ManimColor=RED, stroke_background[positional_or_keyword]:bool=True, show_signed_area[positional_or_keyword]:bool=True)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	preserves left right center sampling gradient colors negative styling and per-rect positive flags
manimlib.mobject.coordinate_systems	CoordinateSystem.get_scatterplot	CoordinateSystem.get_scatterplot	method	0	(self[positional_or_keyword], x_values[positional_or_keyword]:Vect3Array, y_values[positional_or_keyword]:Vect3Array, **dot_config[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	maps paired value arrays onto native DotCloud points
manimlib.mobject.coordinate_systems	CoordinateSystem.get_tangent_line	CoordinateSystem.get_tangent_line	method	0	(self[positional_or_keyword], x[positional_or_keyword]:float, graph[positional_or_keyword]:ParametricCurve, length[positional_or_keyword]:float=5, line_func[positional_or_keyword]:Type[T]=Line)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	rotates and centers a fixed-width line by the tangent angle at the graph point
manimlib.mobject.coordinate_systems	CoordinateSystem.get_v_line	CoordinateSystem.get_v_line	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	delegates the vertical dashed drop to the index-zero axis projection
manimlib.mobject.coordinate_systems	CoordinateSystem.get_v_line_to_graph	CoordinateSystem.get_v_line_to_graph	method	0	(self[positional_or_keyword], x[positional_or_keyword]:float, graph[positional_or_keyword]:ParametricCurve, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	routes the graph point through the vertical dashed-line helper
manimlib.mobject.coordinate_systems	CoordinateSystem.get_x_axis	CoordinateSystem.get_x_axis	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	returns the identity-preserving first concrete axis
manimlib.mobject.coordinate_systems	CoordinateSystem.get_x_axis_label	CoordinateSystem.get_x_axis_label	method	0	(self[positional_or_keyword], label_tex[positional_or_keyword]:str, edge[positional_or_keyword]:Vect3=RIGHT, direction[positional_or_keyword]:Vect3=DL, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	defaults to the RIGHT edge and DL direction beside the x axis
manimlib.mobject.coordinate_systems	CoordinateSystem.get_y_axis	CoordinateSystem.get_y_axis	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	returns the identity-preserving second concrete axis
manimlib.mobject.coordinate_systems	CoordinateSystem.get_y_axis_label	CoordinateSystem.get_y_axis_label	method	0	(self[positional_or_keyword], label_tex[positional_or_keyword]:str, edge[positional_or_keyword]:Vect3=UP, direction[positional_or_keyword]:Vect3=DR, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	defaults to the UP edge and DR direction beside the y axis
manimlib.mobject.coordinate_systems	CoordinateSystem.get_z_axis	CoordinateSystem.get_z_axis	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	indexes the third concrete axis exactly as the pinned base declares
manimlib.mobject.coordinate_systems	CoordinateSystem.i2gp	CoordinateSystem.i2gp	method	0	(self[positional_or_keyword], x[positional_or_keyword]:float, graph[positional_or_keyword]:ParametricCurve)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	preserves the input_to_graph_point alias over metadata-backed and function-less graphs
manimlib.mobject.coordinate_systems	CoordinateSystem.input_to_graph_point	CoordinateSystem.input_to_graph_point	method	0	(self[positional_or_keyword], x[positional_or_keyword]:float, graph[positional_or_keyword]:ParametricCurve)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	uses retained functions directly and the pinned quick-curve binary-search fallback otherwise
manimlib.mobject.coordinate_systems	CoordinateSystem.p2c	CoordinateSystem.p2c	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	delegates the abbreviation to the concrete live inverse coordinate transform
manimlib.mobject.coordinate_systems	CoordinateSystem.point_to_coords	CoordinateSystem.point_to_coords	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3 | Vect3Array)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the abstract inverse transform that concrete axes implement over live geometry
manimlib.mobject.coordinate_systems	CoordinateSystem.slope_of_tangent	CoordinateSystem.slope_of_tangent	method	0	(self[positional_or_keyword], x[positional_or_keyword]:float, graph[positional_or_keyword]:ParametricCurve, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	takes the tangent of Chisel's measured angle under the same epsilon contract
manimlib.mobject.coordinate_systems	DEFAULT_X_RANGE	DEFAULT_X_RANGE	constant	1	default=(-8.0, 8.0, 1.0)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the module constant (-8.0, 8.0, 1.0) used as the Axes x_range default
manimlib.mobject.coordinate_systems	DEFAULT_Y_RANGE	DEFAULT_Y_RANGE	constant	1	default=(-4.0, 4.0, 1.0)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the module constant (-4.0, 4.0, 1.0) used as the Axes y_range default
manimlib.mobject.coordinate_systems	EPSILON	EPSILON	constant	1	default=1e-08	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the 1e-8 secant step used as the angle_of_tangent dx default
manimlib.mobject.coordinate_systems	NumberPlane	NumberPlane	class	1	(self[positional_or_keyword], x_range[positional_or_keyword]:RangeSpecifier=(-8.0, 8.0, 1.0), y_range[positional_or_keyword]:RangeSpecifier=(-4.0, 4.0, 1.0), background_line_style[positional_or_keyword]:dict=dict(stroke_color=BLUE_D, stroke_width=2, stroke_opacity=1), faded_line_style[positional_or_keyword]:dict=dict(stroke_width=1, stroke_opacity=0.25), faded_line_ratio[positional_or_keyword]:int=4, make_smooth_after_applying_functions[positional_or_keyword]:bool=True, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	is the authored Axes subclass that hangs faded and background line groups behind the plane
manimlib.mobject.coordinate_systems	NumberPlane.__init__	NumberPlane.__init__	method	0	(self[positional_or_keyword], x_range[positional_or_keyword]:RangeSpecifier=(-8.0, 8.0, 1.0), y_range[positional_or_keyword]:RangeSpecifier=(-4.0, 4.0, 1.0), background_line_style[positional_or_keyword]:dict=dict(stroke_color=BLUE_D, stroke_width=2, stroke_opacity=1), faded_line_style[positional_or_keyword]:dict=dict(stroke_width=1, stroke_opacity=0.25), faded_line_ratio[positional_or_keyword]:int=4, make_smooth_after_applying_functions[positional_or_keyword]:bool=True, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	builds native plane line groups and axes from the two-or-three-term range surface and line-style configs
manimlib.mobject.coordinate_systems	NumberPlane.default_axis_config	NumberPlane.default_axis_config	attribute	0	default=dict(stroke_color=DEFAULT_MOBJECT_COLOR, stroke_width=2, include_ticks=False, include_tip=False, line_to_number_buff=SMALL_BUFF, line_to_number_direction=DL)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	defaults unlabeled tickless white axes with DL number placement
manimlib.mobject.coordinate_systems	NumberPlane.default_y_axis_config	NumberPlane.default_y_axis_config	attribute	0	default=dict(line_to_number_direction=DL)	same	scripts/manim_ref/manimlib/mobject/coordinate_systems.py	crates/fmn-python/tests/bridge.py	defaults y-axis number placement to DL matching the plane's shared axis config
